grouping_key,clube_id,nome,slug,apelido,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Sport,292,Luan Polli Gomes,luan-polli,Luan Polli ,1,7,7.9,5.95,-0.05,2.09,17,0,0,0,3,0,5,21,0,24,2,205,0,0,0,0,0,0,0
Sport,292,João Igor Oliveira de Santana,joao-igor,João Igor,4,6,0,1.93,0,-0.37,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sport,292,Iago Justen Maidana Martins,iago-maidana,Iago Maidana,3,7,8.3,7.31,1.79,2.34,22,0,24,0,5,0,4,0,0,0,15,147,0,0,2,7,3,0,0
Sport,292,Maílson Tenório dos Santos,mailson,Maílson,1,6,0,0.98,0,-0.4,7,0,1,0,1,0,0,6,0,10,1,58,0,0,0,0,0,0,0
Sport,292,Sander Henrique Bortolotto,sander,Sander,2,6,0,8.94,0,2.43,14,0,15,0,3,1,1,0,0,0,28,111,0,0,1,3,0,0,0
Sport,292,Bruno Roberto Pereira da Silva,bruninho,Bruninho,4,6,0,3.48,0,1.19,11,0,5,0,1,0,0,0,0,0,3,23,0,2,3,3,0,1,0
Sport,292,Lucas Andrés Mugni,lucas-mugni,Lucas Mugni,4,7,1.6,4.73,-0.06,2.91,20,0,22,0,2,0,0,0,0,0,13,126,2,0,4,8,1,4,0
Sport,292,Marcos Vinícius Sousa Natividade,marquinhos,Marquinhos,5,7,2.8,6.9,-0.34,3.22,21,0,25,0,6,0,0,0,0,0,77,103,0,0,2,8,3,0,0
Sport,292,Ewerthon Diógenes Da Silva,ewerthon,Ewerthon,2,6,0,2.96,0,4.6,1,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
Sport,292,Luciano Batista da Silva Junior,luciano-juba,Luciano Juba,2,6,4.7,3.25,0.11,2.38,15,0,10,0,1,0,3,0,0,0,1,109,2,2,1,1,0,0,0
Sport,292,Thiago Neves Augusto,thiago-neves,Thiago Neves,4,7,10.1,6.15,1.78,2.67,17,0,6,0,1,0,0,0,0,0,8,105,2,0,8,9,3,0,0
Sport,292,Dalberto Luan Belo,dalberto,Dalberto,5,7,4.8,3.02,1.61,0.9,2,0,7,0,0,0,0,0,0,0,0,7,0,1,2,2,0,2,0
Sport,292,Marcos Antônio Almeida Silva,marcao-silva,Marcão Silva,4,7,1.9,4.48,0.26,1.96,13,0,24,0,3,0,0,0,0,0,10,17,0,0,0,4,1,0,0
Sport,292,Gustavo Silva de Oliveira,gustavo-oliveira,Gustavo Oliveira,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,292,Mikael Filipe Viana,mikael,Mikael,5,6,0.7,3.04,0.1,1.66,8,0,2,0,0,0,0,0,0,0,2,9,0,0,3,2,1,0,0
Sport,292,Márcio Rodrigues Araújo,marcio-araujo,Márcio Araújo,4,6,0,3.47,0,0.67,6,0,6,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0
Sport,292,Rafael Thyere de Albuquerque Marques,rafael-thyere,Rafael Thyere,3,6,0,2.91,0,2.47,3,0,1,0,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0
Sport,292,Leandro Barcia Montero,leandro-barcia,Leandro Barcia,5,5,0,7.56,0,2.94,16,0,19,0,2,0,0,0,0,0,20,86,0,0,6,6,3,6,0
Sport,292,Roberto Pimenta Vinagre Filho,betinho,Betinho,4,6,0.4,4.22,0.08,1.67,12,0,25,0,3,0,0,0,0,0,10,58,1,0,0,3,0,0,0
Sport,292,Adryelson Shawann Lima Silva,adryelson,Adryelson,3,7,4.3,3.99,0.96,1.24,22,0,29,1,6,0,5,0,0,0,14,80,0,1,2,6,0,1,0
Sport,292,Ronaldo Henrique Ferreira da Silva,ronaldo-henrique,Ronaldo Henrique,4,2,4.5,3.47,0.61,0.76,12,0,13,0,2,0,0,0,0,0,8,26,0,0,0,4,0,0,0
Sport,292,Raul Prata,raul-prata,Raul Prata,2,6,8.2,5.87,0.31,7.3,3,0,1,0,0,0,3,0,0,0,2,8,0,0,1,0,0,0,0
Athlético-PR,293,Márcio Gonzaga de Azevedo,marcio-azevedo,Márcio Azevedo,2,5,0,2.88,0,0.18,6,0,9,0,1,0,1,0,0,0,4,49,0,0,0,0,0,1,0
Athlético-PR,293,Thiago Heleno Henrique Ferreira,thiago-heleno,Thiago Heleno,3,7,0,4.69,0,2.53,16,0,14,1,3,1,5,0,0,0,15,77,1,0,2,9,1,0,0
Athlético-PR,293,Walter Henrique da Silva,walter,Walter,5,6,0,3.11,0,0.38,10,0,3,0,0,0,0,0,0,0,6,18,0,0,1,3,0,1,0
Athlético-PR,293,Luis Oscar González,lucho-gonzalez,Lucho González,4,6,-0.6,2.66,0.04,-0.1,8,0,6,0,1,0,0,0,0,0,3,26,0,1,0,1,0,3,0
Athlético-PR,293,Geuvânio Santos Silva,geuvanio,Geuvânio,5,6,0,4.57,0,2.37,11,0,15,0,4,0,0,0,0,0,13,44,2,1,7,2,1,1,0
Athlético-PR,293,Jandrei Chitolina Carniel,jandrei,Jandrei,1,6,0,9.01,0,5.35,4,0,0,0,0,0,2,5,0,3,0,26,0,0,0,0,0,0,0
Athlético-PR,293,Fernando Canesin Matos,fernando-canesin,Fernando Canesin,4,6,0,0.98,0,-0.52,6,0,4,0,2,0,0,0,0,0,1,14,0,0,0,1,0,0,0
Athlético-PR,293,Carlos Eduardo Ferreira de Souza,carlos-eduardo,Carlos Eduardo,5,7,3.5,5.8,0.38,3.18,17,0,11,0,0,0,0,0,0,0,20,48,2,0,3,6,3,2,0
Athlético-PR,293,Jonathan Cícero Moreira,jonathan,Jonathan,2,6,0,9.64,0,3.07,8,0,4,0,2,0,4,0,0,0,4,45,1,0,0,0,0,0,0
Athlético-PR,293,José Ivaldo Almeida Silva,ze-ivaldo,Zé Ivaldo,3,7,-0.6,5.29,-0.37,1.95,6,0,5,0,1,0,2,0,0,0,2,22,0,0,0,3,0,0,0
Athlético-PR,293,Erick Luis Conrado de Carvalho,erick,Erick,4,5,-1,4.18,-0.55,2.03,17,0,36,0,5,0,0,0,0,0,5,58,1,0,7,13,0,0,0
Athlético-PR,293,Felipe Aguilar Mendoza,aguilar,Aguilar,3,6,0.7,5.19,-0.71,1.71,8,0,4,1,1,0,2,0,0,0,2,11,0,0,1,2,0,0,0
Athlético-PR,293,Guilherme Bissoli Campos,bissoli,Bissoli,5,6,1.5,2.37,0.48,0.68,8,0,5,0,0,0,0,0,0,0,3,8,0,1,2,1,0,2,0
Athlético-PR,293,Lucas Halter,lucas-halter,Lucas Halter,3,6,0,2.68,0,0.79,7,0,7,0,1,0,0,0,0,0,4,30,1,0,1,1,0,0,0
Athlético-PR,293,Vitor Hugo Naum dos Santos,vitinho,Vitinho,5,5,0,15.46,0,5.9,5,0,13,0,1,0,0,0,0,0,11,29,1,1,4,2,2,0,0
Athlético-PR,293,Khellven Douglas Silva Oliveira,khellven,Khellven ,2,7,0,3.98,0,0.77,8,0,10,0,2,0,1,0,0,0,2,55,0,0,0,2,0,0,0
Athlético-PR,293,Lucas Eduardo Ribeiro de Souza,edu,Edu,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Abner Vinícius da Silva Santos,abner-vinicius,Abner Vinícius,2,7,-0.9,8.57,-0.92,2.75,20,0,23,0,3,0,6,0,0,0,11,189,2,0,5,7,1,1,0
Athlético-PR,293,Aderbar Melo dos Santos Neto,santos,Santos,1,7,3.6,6.17,-0.79,1.95,18,0,1,0,0,0,4,12,3,21,1,129,0,0,0,0,0,0,0
Athlético-PR,293,Leonardo Cittadini,leo-cittadini,Léo Cittadini,4,7,0.4,12.09,-2.04,3.82,20,0,41,0,4,0,0,0,0,0,34,74,0,0,8,17,3,0,0
Athlético-PR,293,Jorge de Moura Xavier,jorginho,Jorginho,4,6,0,9.05,0,3.86,9,0,8,0,0,0,0,0,0,0,13,39,0,0,1,5,2,0,0
Athlético-PR,293,Paulo César Autuori de Mello,paulo-autuori,Paulo Autuori,6,7,1.5,8.17,-0.14,3.01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Richard Cândido Coelho,richard,Richard,4,7,2.8,2.51,0.17,1.03,16,0,21,0,3,0,0,0,0,0,16,47,0,0,1,3,0,0,0
Athlético-PR,293,Pedro Henrique Ribeiro Gonçalves,pedro-henrique,Pedro Henrique,3,5,0.1,4.95,0.06,3,16,0,10,0,1,0,5,0,0,0,11,61,0,0,1,3,0,0,0
Athlético-PR,293,Renato Kayzer de Souza,renato-kayzer,Renato Kayzer,5,7,3.8,7.4,0.81,4.49,19,0,36,0,2,0,0,0,0,0,32,73,1,0,15,18,7,11,0
Athlético-PR,293,Fabio Augusto Luciano da Silva,fabinho,Fabinho,5,6,0,2.28,0,1.98,12,0,5,0,0,0,0,0,0,0,6,57,0,0,5,5,1,2,0
Athlético-PR,293,Bruno da Silva Costa Leite,bruno-leite,Bruno Leite,4,6,0,0.77,0,-0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Athlético-PR,293,Kawan Gabriel da Silva,kawan,Kawan,4,6,0,0.72,0,-2.6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Athlético-PR,293,Jaime Alberto Alvarado Hoyos,alvarado,Alvarado,4,6,0,3.41,0,0.61,8,0,5,0,1,0,0,0,0,0,1,11,0,1,0,0,0,0,0
Athlético-PR,293,Léo Matias Baiersdorf Linck,leo-linck,Léo Linck,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Mycael Pontes Moreira,mycael,Mycael,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Maycon Vinícius Ferreira da Cruz,nikao,Nikão,4,7,1,8.75,-0.15,1.19,14,0,19,0,2,0,0,0,0,0,24,91,1,2,6,10,0,8,1
Athlético-PR,293,Christian Roberto Alves Cardoso,christian,Christian,4,7,0.7,0.89,0.13,0.3,17,0,32,0,5,0,0,0,0,0,21,84,0,1,2,2,1,2,0
Athlético-PR,293,Bento Matheus Krepski,bento,Bento,1,6,0,0.94,0,1,1,0,0,0,0,0,0,2,0,3,0,10,0,0,0,0,0,0,0
Athlético-PR,293,Luan Patrick Wiedthauper,luan-patrick,Luan Patrick,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Jair Diego Alves de Brito,jaja,Jajá,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Orlando Arcanjo Valnier,orlando,Orlando,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Rokenedy dos Santos,rokenedy,Rokenedy ,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Iago André Pires de Oliveira,iago,Iago,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Caio Alan Tem Catem Gonçalves,caio,Caio,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Reinaldo Nascimento Satorno,reinaldo,Reinaldo,5,6,0.5,2.14,-0.2,0.98,5,0,8,0,0,0,0,0,0,0,7,22,0,0,0,2,0,0,0
Athlético-PR,293,João Victor da Silva Oliveira,joao-victor,João Victor,2,6,0,1.07,0,1.03,3,0,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
Athlético-PR,293,Jadson Rodrigues da Silva,jadson,Jadson,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athlético-PR,293,Ravanelli Ferreira dos Santos,ravanelli,Ravanelli,4,6,1,3.76,-0.12,2.21,11,0,9,0,0,0,0,0,0,0,12,38,1,1,3,5,1,2,0
Coritiba,294,José Sabino Chagas Monteiro,sabino,Sabino,3,7,6.3,8.84,-0.02,3.99,23,0,9,1,2,0,6,0,0,0,19,122,0,1,0,5,4,2,0
Coritiba,294,Matheus Galdezani,matheus-galdezani,Matheus Galdezani,4,7,0,11.46,0,4.68,17,0,21,0,3,0,0,0,0,0,36,110,1,2,6,11,1,0,0
Coritiba,294,Alex Roberto Santana Rafael ,alex-muralha,Alex Muralha,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Wilson Rodrigues de Moura Júnior,wilson,Wilson,1,7,1.3,8.26,-1.65,2.59,24,0,0,0,0,0,6,27,1,32,2,210,0,0,0,0,0,0,0
Coritiba,294,Ezequiel Cerutti,cerutti,Cerutti,5,5,0,6.01,0,-0.4,2,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0
Coritiba,294,Hugo Moura Arruda da Silva,hugo-moura,Hugo Moura,4,2,1.3,2.68,-0.07,1,15,0,30,0,3,0,0,0,0,0,18,46,0,0,1,3,0,0,0
Coritiba,294,Ricardo de Oliveira,ricardo-oliveira,Ricardo Oliveira,5,7,0.6,5.8,0,0.3,7,0,9,0,1,0,0,0,0,0,4,13,0,1,3,1,0,1,0
Coritiba,294,Ramón Martínez López,ramon-martinez,Ramón Martínez,4,6,0,2.84,0,0.31,7,0,7,0,1,0,0,0,0,0,3,8,0,0,0,0,0,0,0
Coritiba,294,Martín Nicolás Sarrafiore,sarrafiore,Sarrafiore,4,6,0,2.34,0,1.23,6,0,4,0,1,0,0,0,0,0,5,21,0,0,1,6,0,0,0
Coritiba,294,Guilherme da Trindade Dubas,guilherme-biro,Guilherme Biro,5,6,0,1.29,0,-0.55,2,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Coritiba,294,Robson dos Santos Fernandes,robson,Robson,5,2,-1.3,8.74,-0.51,4.32,23,0,42,0,5,0,0,0,0,0,45,114,1,4,11,26,6,13,0
Coritiba,294,Nathanael Ananias da Silva,nathan-silva,Nathan Silva,4,6,0,1.78,0,0.39,9,0,24,0,5,0,0,0,0,0,8,26,0,0,0,4,1,0,0
Coritiba,294,Maílton dos Santos de Sá,mailton,Maílton,2,7,2,3.12,-0.95,1.84,9,0,5,0,1,0,2,0,0,0,9,57,0,0,2,3,0,3,0
Coritiba,294,Matheus Bueno Batista,matheus-bueno,Matheus Bueno,4,6,0.2,2.17,-0.15,1.24,18,0,15,0,1,0,0,0,0,0,16,52,0,0,3,3,0,0,0
Coritiba,294,Henrique Vermudt,henrique-vermudt,Henrique Vermudt,4,6,0,1.75,0,0.73,3,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
Coritiba,294,Rafael da Silva Francisco,rafinha,Rafinha,4,7,3.7,6.13,0.56,2.05,2,0,3,0,0,0,0,0,0,0,5,19,0,0,1,1,0,0,0
Coritiba,294,Luiz Rhodolfo Dini Gaioto,rhodolfo,Rhodolfo,3,7,5.3,5.06,0.35,2.58,8,0,4,0,1,0,2,0,0,0,3,44,0,1,0,0,0,1,0
Coritiba,294,William Matheus da Silva,william-matheus,William Matheus,2,7,0,5.76,0,2.64,22,0,20,0,3,0,6,0,0,0,25,187,3,0,1,8,1,5,0
Coritiba,294,Giovanni Augusto Oliveira Cardoso,giovanni-augusto,Giovanni Augusto,4,7,1,7.95,-1.05,5.96,17,0,11,0,1,0,0,0,0,0,41,110,5,1,4,5,4,1,0
Coritiba,294,Patrick de Oliveira Vieira,patrick-vieira,Patrick Vieira,2,6,0,4.64,0,1.55,4,0,5,0,1,0,1,0,0,0,3,35,0,0,2,1,0,1,0
Coritiba,294,Matheus de Sales Cabral,matheus-sales,Matheus Sales,4,2,0,3.63,0,1.63,18,0,33,0,3,0,0,0,0,0,39,62,0,0,0,5,0,1,0
Coritiba,294,Nathan Otávio Ribeiro,nathan-ribeiro,Nathan Ribeiro,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Geovane Henrique Pereira de Souza,geovane,Geovane,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Marco Antônio Amorim de Oliveira Montes,marcao,Marcão,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Neilton Meira Mestzk,neilton,Neilton,5,2,3.9,5.87,-0.02,2.42,13,0,15,0,1,0,0,0,0,0,15,46,2,0,3,5,0,1,0
Coritiba,294,Yan Medeiros Sasse,yan-sasse,Yan Sasse,4,6,1.3,1.09,-0.06,-0.01,15,0,16,0,3,1,0,0,0,0,7,33,0,0,1,5,0,1,0
Coritiba,294,Jonathan Francisco Lemos,jonathan,Jonathan,2,6,-0.1,4.51,-0.81,3.12,14,0,7,0,1,0,4,0,0,0,7,66,0,1,1,2,0,1,0
Coritiba,294,Brayan Damián Lucumí Lucumí,brayan-lucumi,Brayan Lucumí ,5,6,0,3.9,0,0.75,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Coritiba,294,Nathan Uilian Fogaça,nathan,Nathan ,5,6,0,0.79,0,0.17,7,0,4,0,0,0,0,0,0,0,3,12,0,0,2,0,0,1,0
Coritiba,294,Arthur Henrique Bittencourt,arthur,Arthur,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Diego Santos Monteiro,diego-monteiro,Diego Monteiro,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Christian Kendji Wagatsuma Ferreira,kazu,Kazu,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Luiz Henrique Augustin ,luiz-henrique,Luiz Henrique,4,6,0,1.52,0,0.84,7,0,4,0,0,0,0,0,0,0,3,14,0,0,0,1,0,0,0
Coritiba,294,Mattheus Andrade Gama de Oliveira,mattheus,Mattheus,4,6,2.8,4.16,0.02,2.77,6,0,4,0,0,0,0,0,0,0,7,29,0,0,1,1,1,0,0
Coritiba,294,Pablo Thiago Ferreira Thomaz,pablo-thomaz,Pablo Thomaz,5,6,0.4,0.84,-0.1,0.54,5,0,1,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0
Coritiba,294,Natanael Moreira Milouski,natanael,Natanael,2,6,0,2.68,0,2.26,11,0,16,0,0,1,3,0,0,0,10,44,0,0,1,2,0,1,0
Coritiba,294,João Vitor Moreira Dos Santos,robinho,Robinho,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coritiba,294,Osman de Menezes Venâncio Junior,osman,Osman,5,6,0,3.19,-0.11,0.47,3,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Coritiba,294,Eriélton Carlos Pacheco,pachequinho,Pachequinho,6,7,0,8.52,0,5.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceará,354,Fernando Buttenbender Prass,fernando-prass,Fernando Prass,1,6,0,5.57,0,2.7,21,0,1,0,2,0,6,28,0,32,2,176,0,0,0,0,0,0,0
Ceará,354,Saulo Rodrigues da Silva,saulo-mineiro,Saulo Mineiro,5,6,-1.7,2.94,-1.96,4.04,5,0,11,0,0,0,0,0,0,0,2,7,0,1,0,3,2,0,0
Ceará,354,Augusto Sérgio Ferreira,guto-ferreira,Guto Ferreira,6,7,3.83,9.38,-0.52,3.79,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceará,354,Gabriel Santos Cordeiro Lacerda,gabriel-lacerda,Gabriel Lacerda,3,6,0,3.37,0,3.01,8,0,3,0,0,0,3,0,0,0,3,32,1,0,1,0,0,0,0
Ceará,354,Vitor João Batista Santos,vitao,Vitão,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceará,354,Francisco Vítor Silva Costa,victor-jacare,Victor Jacaré,5,6,1,5.81,0.12,1.6,7,0,8,0,2,0,0,0,0,0,12,15,0,0,2,6,1,1,0
Ceará,354,Marthã Fernando Gonçalves Pimenta,martha,Marthã,4,6,0,0.83,0,-0.47,3,0,2,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0
Ceará,354,Mateus Gonçalves Martins,mateus-goncalves,Mateus Gonçalves,5,6,0,6.53,0,1.84,13,0,5,0,1,0,0,0,0,0,2,34,0,0,5,6,1,2,0
Ceará,354,Kelvyn Ramos da Fonseca,kelvyn,Kelvyn,2,6,0,2.25,0,2.34,8,0,5,0,0,0,2,0,0,0,4,16,0,0,0,1,1,0,0
Ceará,354,Leonardo Alves Chú Franco,leo-chu,Léo Chú,5,7,9.3,4.36,1.14,4.9,9,0,7,0,1,0,0,0,0,0,7,44,4,0,2,7,1,7,0
Ceará,354,Pedro Henrique Naressi Machado,pedro-naressi,Pedro Naressi,4,6,4.2,1.92,-0.41,2.43,7,0,12,0,3,0,0,0,0,0,8,26,1,0,0,2,1,0,0
Ceará,354,Vinícius Rayan Pereira dos Santos,rayan,Rayan,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceará,354,Carlos Eduardo Santos Oliveira,eduardo,Eduardo,2,3,0,2.99,0,1.44,8,0,9,0,1,1,1,0,0,0,5,62,0,1,1,0,1,1,0
Ceará,354,Wescley Gomes dos Santos,wescley,Wescley,4,6,4.7,3.4,0.08,1.48,13,0,11,0,1,0,0,0,0,0,3,24,3,0,0,2,1,0,0
Ceará,354,Felipe de Oliveira Silva,felipe-baxola,Felipe Baxola,4,6,-1.1,3.18,-0.01,0.33,7,0,5,0,0,0,0,0,0,0,2,25,1,0,0,1,0,3,0
Ceará,354,Felipe dos Reis Pereira Vizeu do Carmo,felipe-vizeu,Felipe Vizeu,5,5,0,7.58,0,3.4,3,0,1,0,0,0,0,0,0,0,2,3,0,0,1,1,1,0,0
Ceará,354,Vinícius Goes Barbosa de Souza,vina,Vina,4,7,0,11.65,0,6.93,17,0,10,0,2,0,0,0,0,0,15,161,4,1,19,21,8,4,0
Ceará,354,Diogo José Gonçalves da Silva,diogo-silva,Diogo Silva,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceará,354,Luiz Otávio Anacleto Leandro,luiz-otavio,Luiz Otávio,3,7,2.7,4.82,-0.83,2.17,18,0,25,0,7,1,5,0,0,0,4,55,0,1,1,1,1,0,0
Ceará,354,Ricardo Dias Acosta,ricardinho,Ricardinho,4,6,0,2.38,0,0.5,10,0,5,0,1,0,0,0,0,0,1,57,0,1,2,1,0,1,0
Ceará,354,Samuel Xavier Brito,samuel-xavier,Samuel Xavier,2,7,2.3,6.33,-0.4,3.24,18,0,24,0,4,1,6,0,0,0,28,183,3,0,1,5,0,1,0
Ceará,354,Eduardo Schroeder Brock,eduardo-brock,Eduardo Brock,3,6,0,3.07,0,2.85,6,0,2,0,1,0,1,0,0,0,1,42,0,0,1,2,1,0,0
Ceará,354,Tiago Pagnussat,tiago,Tiago ,3,7,1.6,6.07,-0.25,2.75,16,0,14,0,6,0,5,0,0,0,13,79,0,0,1,4,1,2,0
Ceará,354,Fernando Pereira do Nascimento,fernando-sobral,Fernando Sobral,4,7,1.2,12.37,-0.85,4.58,22,0,37,0,2,0,0,0,0,0,38,141,3,1,9,16,1,6,0
Ceará,354,Fábio Gonçalves,fabinho,Fabinho,4,7,4.7,4.61,-0.12,2.2,19,0,7,0,3,0,0,0,0,0,10,61,0,0,3,6,0,0,0
Ceará,354,Willian Klaus,klaus,Klaus,3,6,0,3.27,0,1.4,4,0,1,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0
Ceará,354,Bruno de Jesus Pacheco,bruno-pacheco,Bruno Pacheco,2,7,2.2,8.35,-0.79,3.68,19,0,26,0,1,1,6,0,0,0,23,140,2,0,0,3,0,0,0
Ceará,354,William Oliveira dos Santos,william-oliveira,William Oliveira,4,5,0,2.05,0,0.43,6,0,8,0,3,0,0,0,0,0,8,8,0,0,0,3,0,0,0
Ceará,354,Richard de Oliveira da Costa,richard,Richard,1,7,3.6,3.77,-0.03,1.6,3,0,0,0,0,0,1,2,0,3,2,32,0,0,0,0,0,0,0
Ceará,354,Cléber Bomfim de Jesus,cleber,Cléber,5,7,1.7,10.96,0.54,3.56,22,0,47,0,0,0,0,0,0,0,21,62,1,1,9,18,5,8,0
Ceará,354,Vinicius Moreira de Lima,lima,Lima,4,7,5.8,5.89,0.67,2.24,18,0,19,0,4,0,0,0,0,0,21,50,1,0,4,2,2,4,0
Ceará,354,Alyson Vinícius Almeida Neves,alyson,Alyson,2,6,0,2.32,0,1.17,6,0,9,0,3,0,1,0,0,0,8,51,0,0,0,2,0,2,0
Ceará,354,Charles Rigon Mattos,charles,Charles,4,6,0,7.04,0,2.88,20,0,37,0,4,0,0,0,0,0,15,86,1,0,3,8,2,0,0
Ceará,354,Rick Jhonatan Lima Morais,rick,Rick,5,6,0,1.16,0,0.48,4,0,5,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
Ceará,354,Leandro Carvalho da Silva,leandro-carvalho,Leandro Carvalho,5,6,-0.1,5.26,0.02,1.85,17,0,12,0,3,1,0,0,0,0,21,58,1,0,3,7,1,1,0
Ceará,354,Francisco Tiago da Silva Santos,tiago-silva,Tiago Silva,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceará,354,Cristiano Pereira de Oliveira ,cristiano,Cristiano,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356,Wellington Pereira do Nascimento,wellington-paulista,Wellington Paulista,5,2,0.5,7.57,-0.31,3.17,19,0,18,0,0,0,0,0,0,0,20,35,1,1,4,8,5,5,0
Fortaleza,356,Felipe Alves Raymundo,felipe-alves,Felipe Alves,1,7,3.1,3.86,0.42,1.52,20,0,0,0,0,0,6,15,0,20,4,235,0,0,0,0,0,0,0
Fortaleza,356,Yuri César Santos de Oliveira Silva,yuri-cesar,Yuri César ,5,6,0.3,4.49,0.08,1.97,19,0,16,0,2,0,0,0,0,0,25,32,1,0,4,13,1,4,0
Fortaleza,356,Marcelo Boeck,marcelo-boeck,Marcelo Boeck,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356,Mariano Vázquez,mariano-vazquez,Mariano Vázquez,4,6,0.1,1.05,-0.07,-0.14,9,0,4,0,1,0,0,0,0,0,6,8,0,0,0,0,0,1,0
Fortaleza,356,Juan Sebastián Quintero Fletcher,quintero,Quintero,3,5,0,1.67,0,1.38,9,0,6,0,3,1,4,0,0,0,3,17,0,0,0,2,0,0,0
Fortaleza,356,Roger de Carvalho,roger-carvalho,Roger Carvalho,3,5,0,2.77,0,2.1,5,0,3,0,0,1,3,0,0,0,2,10,0,0,0,0,0,0,0
Fortaleza,356,Luiz Henrique Araújo Silva,luiz-henrique,Luiz Henrique,4,6,0,1.66,0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356,Wanderley de Jesus Sousa,derley,Derley,4,6,0,2.82,0,-0.35,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
